,Energy,Lethargy,Sigma Average,Sigma Phi0,Sigma Phi2
0,10000000.0,0.0,9.25660986252519,14.283144472955694,11.83426365178255
1,749894.2093324559,2.5904082296183013,38.45360139044675,36.74202511856008,32.40579914861866
2,56234.13251903492,5.180816459236603,86.22251603446598,85.84681930492587,84.98200013760015
3,4216.965034285823,7.771224688854904,100.69152040383656,100.68432480125465,100.69220290485664
4,316.227766016838,10.361632918473205,102.10094089936177,102.09933410902681,102.09939733325533
5,23.713737056616562,12.952041148091507,102.40993302797096,102.40702440740125,102.40997656739692
6,1.7782794100389236,15.542449377709808,104.52999390795652,104.48739664460932,104.43723672528522
7,0.13335214321633249,18.13285760732811,129.0653617671027,126.36605353526343,123.24943259987788
