,Energy,Lethargy,Sigma Average,Sigma Phi0,Sigma Phi2
0,2744100.418256572,1.293131788225456,0.41287701262152016,0.4128769980088109,0.9878474061549108
1,205778.50134773742,3.883540017843757,0.0006344172693075563,0.0006344172693230769,0.0009679222041867594
2,15431.21065657792,6.473948247462059,8.441193583486574e-05,8.441193583486804e-05,8.886723621738136e-05
3,1157.1775514357078,9.06435647708036,0.0007467163569229177,0.000746716356922965,0.0004285915545657176
4,86.77607449911474,11.65476470669866,3.0849406495414644e-06,3.0849406495403954e-06,1.6122176721158853e-06
5,6.507287577548793,14.245172936316962,1.350760030272374e-05,1.3507600302715961e-05,5.4134419829598185e-06
6,0.4879777272864864,16.835581165935263,3.696888864922759e-06,3.69688886492284e-06,3.142188368702401e-06
7,0.03659316719753486,19.425989395553565,1.2053664747432565e-05,1.205366474743256e-05,1.160490637530263e-05
