0	1.00E+07
1	3.68E+06
2	1.35E+06
3	5.00E+05
4	3.03E+05
5	4.09E+04
6	1.49E+02
7	7.55E+01
8	1.60E+01
9	9.88E+00
10	4.00E+00
11	3.30E+00
12	2.60E+00
13	2.10E+00
14	1.30E+00
15	1.15E+00
16	1.10E+00
17	1.02E+00
18	9.72E-01
19	9.50E-01
20	8.50E-01
21	6.25E-01
22	4.00E-01
23	3.20E-01
24	2.50E-01
25	1.80E-01
26	1.40E-01
27	1.00E-01
28	8.00E-02
29	5.00E-02
30	3.00E-02
31	1.50E-02
32	1.00E-05
