,0,1,2,3,4,5,6,7,8,9,10
0,1.0,10.0,100.0,1000.0,10000.0,100000.0,1000000.0,10000000.0,100000000.0,1000000000.0,10000000000.0
1,3.4592960295532857,3.4567374444285353,3.446779044077221,3.43998710473676,3.4388877785527403,3.438770984533241,3.438759232154235,3.4387580561819213,3.438757938577341,3.438757926816809,3.4387579256407554
2,4.384839359613258,4.383703822191199,4.379884796029695,4.3777002147858255,4.377371994197326,4.377337501335825,4.377334034460458,4.377333687596098,4.377333652907893,4.377333649439056,4.377333649092172
3,4.093783117987095,4.09521784294771,4.099334407409109,4.101324287714987,4.101605370675745,4.101634662098734,4.10163760360441,4.1016378978791685,4.101637927307888,4.101637930250772,4.101637930545061
4,3.493340202189633,3.493875882452053,3.495140402245047,3.4956410050642472,3.4957070240071437,3.495713841329128,3.495714525293114,3.495714593711911,3.4957146005540154,3.495714601238227,3.4957146013066485
5,4.190689694971567,4.174387511560878,4.1498825834673765,4.143152124122966,4.142347675239424,4.142265600937537,4.142257376801228,4.14225655422011,4.142256471960324,4.142256463734328,4.142256462911729
6,5.852380627664759,5.833554420215877,5.813576991540998,5.808988739279883,5.808455579628563,5.808401341697762,5.808395908447502,5.808395365027658,5.808395310684723,5.808395305250421,5.80839530470699
7,7.441563285829512,7.42660343433529,7.414854088092365,7.412392216436539,7.412107806219644,7.412078882992703,7.412075985712996,7.412075695935317,7.41207566695705,7.412075664059219,7.412075663769435
8,9.041213805419217,9.023109721743392,9.01341585885194,9.011668257715284,9.011470830439254,9.011450800962084,9.011448795065352,9.011448594446103,9.011448574383882,9.011448572377658,9.011448572177034
9,10.435666537684885,10.419019290554171,10.412592713430842,10.411546709248622,10.411430252131053,10.411418455728414,10.411417274537516,10.411417156402877,10.411417144589256,10.411417143407892,10.411417143289757
10,11.496471661174088,11.481996646323093,11.477852519016452,11.477214912620097,11.477144364359733,11.477137222761039,11.477136507707682,11.477136436193383,11.477136429041863,11.47713642832671,11.477136428255196
11,12.517903652459808,12.508272274372176,12.505908260910843,12.505532935176031,12.505490929907937,12.505486671766405,12.505486245358519,12.505486202711776,12.505486198447041,12.505486198020566,12.50548619797792
12,13.264017026365929,13.266857570940498,13.266872834079276,13.266814469800602,13.266806619268323,13.26680580814277,13.266805726761389,13.266805718620558,13.266805717806447,13.266805717725036,13.266805717716894
13,12.928405493973182,13.275233948173954,13.868018886884226,14.111335083304725,14.145922059100565,14.149539627308865,14.149903065678005,14.149939426429572,14.149943062673975,14.14994342630011,14.149943462662742
14,12.077196825097738,12.684938436030405,13.88109809228921,14.43586899213882,14.518882435769566,14.527636181751422,14.528516390817467,14.528604460403765,14.528613267849531,14.528614148598978,14.528614236673969
15,12.102314506250485,12.845639580248005,14.39447084556752,15.307603375286051,15.466645356685397,15.483906469570117,15.485647643271216,15.485821912949271,15.485839341441862,15.485841084306369,15.485841258592973
16,12.575002301610526,13.255156531117608,14.903874228015429,16.16672912806055,16.430402400891477,16.460153704095884,16.463168074786854,16.463469910616624,16.463500098193677,16.463503116991333,16.463503418871493
17,11.813033686136086,13.274474797620101,16.446063564570355,19.707920916722667,20.619055789043543,20.73116361901475,20.742646953369295,20.743798096286927,20.7439132387604,20.743924753289658,20.743925904745407
18,10.226233349460617,12.018444953075646,15.658564704272,20.660806707922898,22.547402835139653,22.80336957974693,22.829931597130894,22.832597884634623,22.83286461469613,22.832891288715846,22.832893956127958
19,10.761938863375272,12.134147836262239,15.448839859403556,20.89509899728666,23.418127001153394,23.79478689778434,23.834469991776864,23.838459795836012,23.838858992609833,23.838898914452333,23.838902906658223
20,11.208477697633068,11.665916492039456,13.151819089588953,15.516402243070813,16.42910980683638,16.553968080159645,16.566944120225507,16.568246861165044,16.568377186875715,16.5683902199632,16.56839152327711
21,12.185575594190528,13.100969861816667,16.14856602543983,24.430328394477122,35.301556411526676,39.12227994041203,39.62720850440949,39.67940331019804,39.68464047975213,39.685164374294786,39.68521676552566
22,12.426530640241845,12.70253082118292,15.405906343663329,24.627843212701723,40.57422955168379,47.18249468332362,48.098938017840894,48.19428255326858,48.20385569969467,48.20481340303875,48.204909177261946
