1,3.21555E-06
1.25,2.94724E-06
1.5,2.76015E-06
1.75,2.62516E-06
2,2.52637E-06
2.299529,2.44277E-06
2.599058,2.38912E-06
2.898587,2.36075E-06
3.198115,2.35572E-06
3.483604,2.37304E-06
3.769092,2.41433E-06
3.911837,2.44451E-06
4.054581,2.48346E-06
4.197325,2.53169E-06
4.268697,2.55875E-06
4.28654,2.56611E-06
4.304383,2.5737E-06
4.313305,2.57758E-06
4.322226,2.58151E-06
4.331148,2.58548E-06
4.340069,2.58951E-06
4.34709,2.59271E-06
4.35411,2.59595E-06
4.36815,2.60252E-06
4.385003,2.61059E-06
4.393429,2.6147E-06
4.401855,2.61885E-06
4.40748,2.62165E-06
4.413131,2.62449E-06
4.418782,2.62735E-06
4.430084,2.63313E-06
4.445978,2.64143E-06
4.459602,2.64869E-06
4.466414,2.65238E-06
4.473225,2.6561E-06
4.480037,2.65985E-06
4.486849,2.66365E-06
4.500472,2.67134E-06
4.514096,2.67919E-06
4.527719,2.68719E-06
4.557237,2.70511E-06
4.586755,2.72382E-06
4.64579,2.76348E-06
4.76386,2.85551E-06
4.88193,2.96258E-06
5,3.09043E-06
5.103887,3.22553E-06
5.207773,3.38746E-06
5.311659,3.58317E-06
5.415545,3.82297E-06
5.519432,4.11911E-06
5.571375,4.29457E-06
5.623318,4.49525E-06
5.675261,4.72437E-06
5.727204,4.98766E-06
5.779147,5.29268E-06
5.83109,5.64931E-06
5.879787,6.04213E-06
5.928484,6.50622E-06
5.977181,7.06064E-06
6.025877,7.72889E-06
6.074574,8.54904E-06
6.098923,9.03463E-06
6.123271,9.58201E-06
6.14762,1.0202E-05
6.171968,1.09084E-05
6.196316,1.1719E-05
6.220664,1.26563E-05
6.246636,1.38292E-05
6.272608,1.52268E-05
6.29858,1.69127E-05
6.324551,1.89747E-05
6.350523,2.15424E-05
6.363509,2.30738E-05
6.376494,2.48123E-05
6.38948,2.67997E-05
6.402466,2.90881E-05
6.415452,3.17443E-05
6.428437,3.48561E-05
6.438177,3.75588E-05
6.447916,4.06484E-05
6.457655,4.42097E-05
6.467394,4.83542E-05
6.47267,5.08942E-05
6.477945,5.36786E-05
6.483221,5.67451E-05
6.488496,6.01378E-05
6.491134,6.19738E-05
6.493772,6.39134E-05
6.49641,6.59658E-05
6.499047,6.81405E-05
6.501685,7.04507E-05
6.504323,7.29089E-05
6.506961,7.55301E-05
6.509598,7.83303E-05
6.51183,8.08552E-05
6.514062,8.35361E-05
6.516294,8.63878E-05
6.518526,8.94269E-05
6.52157,9.39075E-05
6.524613,9.88235E-05
6.527657,0.000104241
6.5307,0.000110229
6.532932,0.000115034
6.535164,0.000120229
6.537396,0.000125858
6.539628,0.000131967
6.54186,0.000138607
6.544092,0.000145836
6.546324,0.000153716
6.548556,0.000162316
6.550585,0.000170823
6.552614,0.000180048
6.554643,0.000190058
6.556672,0.000200925
6.558701,0.000212724
6.56073,0.000225536
6.562759,0.000239448
6.564788,0.000254551
6.566817,0.000270941
6.568846,0.000288717
6.570875,0.000307984
6.572904,0.00032885
6.576962,0.000375824
6.58102,0.00043055
6.583252,0.000464287
6.585484,0.000500796
6.589948,0.000582701
6.594412,0.000677312
6.598875,0.000785439
6.603339,0.000907653
6.607803,0.001044038
6.612267,0.001194185
6.61673,0.001357038
6.622412,0.001580062
6.628093,0.001815743
6.639456,0.002295769
6.648384,0.002641452
6.657311,0.002916891
6.665796,0.003081867
6.67428,0.003131917
6.675793,0.003128049
6.680827,0.003087443
6.685861,0.0030058
6.690895,0.002886653
6.695928,0.002735065
6.70643,0.002342061
6.716932,0.001897756
6.727435,0.001461057
6.732686,0.001259909
6.737937,0.001075283
6.743188,0.000909322
6.748439,0.000762971
6.75369,0.000636158
6.758941,0.000528015
6.763477,0.000448538
6.768012,0.000380798
6.772547,0.000323531
6.777082,0.000275461
6.781617,0.000235342
6.786152,0.000202004
6.790687,0.000174376
6.795222,0.000151508
6.799757,0.000132569
6.804292,0.000116852
6.808827,0.00010376
6.813362,9.27987E-05
6.817897,8.35648E-05
6.822432,7.573E-05
6.826967,6.90305E-05
6.831502,6.32557E-05
6.836276,5.79916E-05
6.84105,5.34118E-05
6.850597,4.58456E-05
6.860145,3.98591E-05
6.869692,3.50116E-05
6.880195,3.06507E-05
6.890697,2.70596E-05
6.901199,2.40599E-05
6.911701,2.15249E-05
6.922204,1.93613E-05
6.932706,1.74997E-05
6.943208,1.5886E-05
6.95371,1.44783E-05
6.974715,1.21543E-05
6.995719,1.03311E-05
7.016723,8.877E-06
7.037727,7.70103E-06
7.055868,6.85913E-06
7.074008,6.14539E-06
7.092148,5.53564E-06
7.110288,5.01086E-06
7.128429,4.55614E-06
7.146569,4.15998E-06
7.182849,3.50867E-06
7.21913,3.00261E-06
7.25541,2.60414E-06
7.29169,2.28657E-06
7.32797,2.03082E-06
7.36616,1.8132E-06
7.40435,1.63686E-06
7.44254,1.49319E-06
7.48073,1.37577E-06
7.51892,1.27882E-06
7.55711,1.19768E-06
7.5953,1.1295E-06
7.633489,1.07242E-06
7.656403,1.04293E-06
7.67529,1.02103E-06
7.704614,9.90849E-07
7.739633,9.60109E-07
7.774651,9.34161E-07
7.844687,8.93132E-07
7.914724,8.63746E-07
7.98476,8.43383E-07
8.054797,8.29846E-07
8.124833,8.21506E-07
8.194869,8.17151E-07
8.264905,8.1587E-07
8.355275,8.17669E-07
8.445645,8.22559E-07
8.536015,8.29267E-07
8.626384,8.37466E-07
8.716754,8.46688E-07
8.807123,8.56754E-07
8.987862,8.78303E-07
9.168601,9.0089E-07
9.34934,9.23832E-07
9.530079,9.46773E-07
9.710818,9.6954E-07
9.819262,9.83086E-07
9.927705,9.96551E-07
9.963853,1.00102E-06
10,1.00547E-06
10.02141,1.00811E-06
10.04281,1.01074E-06
10.05352,1.01206E-06
10.06422,1.01337E-06
10.07492,1.01468E-06
10.08562,1.016E-06
10.09142,1.01671E-06
10.09722,1.01742E-06
10.10302,1.01813E-06
10.10881,1.01884E-06
10.11461,1.01955E-06
10.12041,1.02026E-06
10.12621,1.02097E-06
10.132,1.02167E-06
10.1378,1.02238E-06
10.1436,1.02309E-06
10.1494,1.0238E-06
10.15519,1.02451E-06
10.16099,1.02522E-06
10.16678,1.02592E-06
10.17837,1.02734E-06
10.19443,1.0293E-06
10.20246,1.03028E-06
10.21048,1.03125E-06
10.22009,1.03242E-06
10.2297,1.0336E-06
10.2395,1.03479E-06
10.24926,1.03598E-06
10.25902,1.03716E-06
10.27135,1.03866E-06
10.28367,1.04016E-06
10.29806,1.04191E-06
10.30525,1.04278E-06
10.31244,1.04365E-06
10.31963,1.04453E-06
10.32682,1.0454E-06
10.33401,1.04627E-06
10.3412,1.04714E-06
10.34583,1.0477E-06
10.35045,1.04826E-06
10.35507,1.04882E-06
10.35969,1.04938E-06
10.36431,1.04994E-06
10.36893,1.0505E-06
10.37355,1.05106E-06
10.37817,1.05162E-06
10.38742,1.05274E-06
10.39666,1.05386E-06
10.4059,1.05498E-06
10.41514,1.0561E-06
10.43466,1.05846E-06
10.45417,1.06082E-06
10.4932,1.06554E-06
10.53223,1.07026E-06
10.57125,1.07497E-06
10.64931,1.0844E-06
10.72736,1.09383E-06
10.88347,1.11271E-06
11.03958,1.13169E-06
11.10531,1.13971E-06
11.13818,1.14374E-06
11.15461,1.14575E-06
11.17104,1.14777E-06
11.18337,1.14928E-06
11.19569,1.1508E-06
11.20186,1.15156E-06
11.20802,1.15232E-06
11.21418,1.15308E-06
11.22034,1.15383E-06
11.23267,1.15535E-06
11.24499,1.15687E-06
11.26964,1.15992E-06
11.283,1.16157E-06
11.29635,1.16323E-06
11.30503,1.1643E-06
11.3137,1.16538E-06
11.32335,1.16658E-06
11.333,1.16777E-06
11.347,1.16952E-06
11.36099,1.17126E-06
11.38398,1.17412E-06
11.39548,1.17556E-06
11.40697,1.177E-06
11.41847,1.17844E-06
11.42996,1.17988E-06
11.44146,1.18132E-06
11.45295,1.18276E-06
11.46695,1.18452E-06
11.48094,1.18628E-06
11.50893,1.18981E-06
11.56491,1.19691E-06
11.67686,1.21123E-06
11.90077,1.24074E-06
12.34858,1.30219E-06
12.89236,1.38446E-06
13.43613,1.47818E-06
13.97991,1.58761E-06
14.52368,1.7185E-06
14.79557,1.79366E-06
15.06746,0.000001879
15.33935,1.97163E-06
15.61123,2.07632E-06
15.88312,2.19723E-06
16.15501,2.33611E-06
16.4269,2.49715E-06
16.69878,2.68593E-06
16.95468,2.89553E-06
17.21057,3.14458E-06
17.46647,3.4446E-06
17.72236,3.81172E-06
17.97826,4.26591E-06
18.10621,4.53541E-06
18.23415,4.84382E-06
18.3621,5.19622E-06
18.49004,5.60175E-06
18.61799,6.07236E-06
18.74593,6.62343E-06
18.90587,7.45747E-06
18.98584,7.95047E-06
19.0658,8.5062E-06
19.14577,9.1354E-06
19.22573,9.84823E-06
19.3057,1.06614E-05
19.34568,1.11154E-05
19.36567,1.13557E-05
19.38566,1.16055E-05
19.41615,1.20055E-05
19.44664,1.24306E-05
19.47713,1.2883E-05
19.50761,1.3365E-05
19.5249,1.36527E-05
19.5507,1.41028E-05
19.57244,1.45025E-05
19.59418,1.49225E-05
19.62317,1.55161E-05
19.65215,1.61511E-05
19.6739,1.66572E-05
19.69564,1.71901E-05
19.73912,1.83455E-05
19.7826,1.96365E-05
19.82608,2.10868E-05
19.86956,2.2725E-05
19.91304,2.45857E-05
19.95652,2.67117E-05
20,2.91563E-05
20.05347,3.26998E-05
20.10693,3.69963E-05
20.13951,4.0086E-05
20.1558,4.17924E-05
20.17209,4.3621E-05
20.18838,4.55842E-05
20.19653,4.66211E-05
20.20467,4.76957E-05
20.21282,4.88126E-05
20.22096,4.99712E-05
20.22911,5.11766E-05
20.23725,5.24284E-05
20.24435,5.35613E-05
20.25145,5.47344E-05
20.25855,5.59496E-05
20.26565,5.7209E-05
20.27109,5.82053E-05
20.27652,5.92279E-05
20.28362,6.06095E-05
20.29071,6.20418E-05
20.2974,6.34439E-05
20.30408,6.48956E-05
20.31076,6.64016E-05
20.31744,6.79646E-05
20.32454,6.96918E-05
20.33164,7.14908E-05
20.33874,7.33657E-05
20.34584,7.53209E-05
20.35294,7.73613E-05
20.36004,7.94921E-05
20.36714,8.17189E-05
20.37424,8.40477E-05
20.38427,8.75243E-05
20.39429,9.12342E-05
20.40432,9.52079E-05
20.41434,9.94632E-05
20.42437,0.000104038
20.43439,0.000108956
20.44442,0.000114266
20.45444,0.000120001
20.46363,0.000125681
20.47282,0.00013181
20.48201,0.000138439
20.4912,0.000145629
20.50039,0.00015345
20.50958,0.000161985
20.51877,0.000171333
20.52795,0.000181602
20.53714,0.000192962
20.54633,0.000205582
20.55552,0.000219691
20.56471,0.000235581
20.5739,0.000253629
20.58309,0.000274329
20.59228,0.000298333
20.60146,0.000326474
20.60731,0.000347091
20.61316,0.000370231
20.61901,0.000396341
20.62485,0.0004259
20.6307,0.000459643
20.63655,0.000498272
20.6424,0.000542672
20.64824,0.00059378
20.65409,0.00065297
20.65994,0.000721541
20.66579,0.000801072
20.67163,0.000893176
20.67748,0.001000163
20.68333,0.001124095
20.68918,0.001267381
20.69502,0.001432312
20.69962,0.001579406
20.70421,0.001742773
20.70881,0.001924531
20.7134,0.002125296
20.718,0.002347332
20.72259,0.002591009
20.72719,0.002858648
20.73178,0.003150226
20.74097,0.003811392
20.75016,0.004579851
20.75935,0.00545654
20.76853,0.006435607
20.77939,0.00771109
20.79025,0.009082464
20.81197,0.01191226
20.82784,0.01380748
20.84371,0.01530526
20.85468,0.0160019
20.86565,0.01636535
20.8718,0.01641296
20.88323,0.01619933
20.89466,0.01560951
20.91079,0.01422649
20.92692,0.01237768
20.95273,0.009031525
20.96563,0.007414036
20.97853,0.005942064
20.98983,0.00480949
21.00112,0.003839266
21.00677,0.003414804
21.01241,0.003030606
21.01806,0.002683786
21.0237,0.00237364
21.02935,0.002096831
21.03499,0.001851906
21.04064,0.001635441
21.04628,0.001445618
21.05193,0.001279196
21.05757,0.001134285
21.06322,0.001008003
21.06886,0.000898583
21.0737,0.000816378
21.07854,0.000743718
21.08338,0.000679514
21.08822,0.000622773
21.09306,0.0005726
21.0979,0.000528189
21.10757,0.000453936
21.11725,0.000395052
21.12693,0.000347908
21.13661,0.000309676
21.14628,0.000278264
21.15596,0.000252029
21.16564,0.000229836
21.17532,0.000210817
21.18499,0.000194346
21.20435,0.000167146
21.2237,0.000145623
21.24145,0.000129482
21.25919,0.000115956
21.27693,0.000104475
21.29467,9.46289E-05
21.31242,8.61077E-05
21.33016,7.86863E-05
21.36564,6.64332E-05
21.40113,5.6798E-05
21.43661,4.90856E-05
21.4721,4.28132E-05
21.50758,3.76476E-05
21.5592,3.16186E-05
21.59469,2.82525E-05
21.63017,2.53771E-05
21.66566,2.28989E-05
21.70114,2.07501E-05
21.73663,1.88754E-05
21.77211,1.72324E-05
21.84307,1.45035E-05
21.91404,1.2347E-05
21.98501,1.06159E-05
22.05598,9.20721E-06
22.12694,8.04724E-06
22.18501,7.24484E-06
22.24308,6.5507E-06
22.30115,5.94799E-06
22.35921,5.4218E-06
22.47534,4.54559E-06
22.59147,3.85268E-06
22.70761,3.29946E-06
22.82374,2.85237E-06
22.93987,2.48701E-06
23.056,2.18556E-06
23.19149,1.89708E-06
23.32698,1.66192E-06
23.46247,1.46855E-06
23.59795,1.30834E-06
23.73344,1.17519E-06
23.86892,1.06501E-06
24.00441,9.68858E-07
24.03828,9.47133E-07
24.07215,9.26412E-07
24.13989,8.87712E-07
24.1657,8.73846E-07
24.1999,8.56169E-07
24.2027,8.54756E-07
24.20553,8.53333E-07
24.21315,8.49527E-07
24.22076,8.45762E-07
24.23599,8.38336E-07
24.26897,8.22741E-07
24.30195,8.07788E-07
24.34181,7.90535E-07
24.38166,7.74134E-07
24.46136,7.43514E-07
24.62076,6.89407E-07
24.93957,6.06748E-07
25.25838,5.49976E-07
25.57718,5.11601E-07
25.89599,4.85913E-07
26.2148,4.70115E-07
26.53361,4.61849E-07
26.69301,4.596E-07
26.77271,4.59102E-07
26.81256,4.58992E-07
26.85241,4.58958E-07
26.8799,4.5898E-07
26.90738,4.5904E-07
26.93487,4.59139E-07
26.96235,4.59275E-07
26.99396,4.59476E-07
27.02556,4.59721E-07
27.0396,4.59844E-07
27.06497,4.60089E-07
27.08608,4.60313E-07
27.10718,4.60556E-07
27.15408,4.61163E-07
27.17753,4.61502E-07
27.20097,4.61862E-07
27.22911,4.62324E-07
27.25725,4.62816E-07
27.31352,4.63893E-07
27.42606,4.66439E-07
27.65115,4.72615E-07
28.21389,4.94485E-07
28.77662,5.2462E-07
29.33936,5.62901E-07
29.90209,6.10045E-07
30.18346,6.36597E-07
30.46483,6.66753E-07
30.7462,7.00268E-07
31.02756,7.37676E-07
31.30893,7.79674E-07
31.5903,8.27156E-07
31.87167,8.81279E-07
32.15303,9.43558E-07
32.41564,1.01084E-06
32.67825,1.08923E-06
32.94086,1.18157E-06
33.20347,1.28987E-06
33.46608,1.42302E-06
33.59739,1.50078E-06
33.72869,1.58766E-06
33.86,1.68531E-06
33.9913,1.79572E-06
34.1226,1.92145E-06
34.2539,2.0657E-06
34.44148,2.31239E-06
34.53527,2.45813E-06
34.62906,2.62238E-06
34.72285,2.80833E-06
34.81664,3.01923E-06
34.91043,3.26046E-06
35.00422,3.54076E-06
35.06284,3.73978E-06
35.09215,3.84715E-06
35.12146,3.96029E-06
35.15077,4.0796E-06
35.18008,4.20558E-06
35.19474,4.27124E-06
35.20939,4.33872E-06
35.22404,4.40813E-06
35.23869,4.47956E-06
35.25394,4.55613E-06
35.26918,4.63501E-06
35.2768,4.67537E-06
35.28442,4.71635E-06
35.29204,4.75798E-06
35.29966,4.80026E-06
35.30963,4.8566E-06
35.31959,4.91406E-06
35.32662,4.95534E-06
35.33307,4.99376E-06
35.33952,5.03271E-06
35.34714,5.07942E-06
35.35476,5.12689E-06
35.36238,5.17516E-06
35.37,5.22422E-06
35.37938,5.28576E-06
35.38876,5.34858E-06
35.39814,5.41272E-06
35.40752,5.47821E-06
35.4169,5.54511E-06
35.42628,5.61345E-06
35.43566,5.68327E-06
35.44503,5.75455E-06
35.455,5.83211E-06
35.46496,5.91143E-06
35.48489,6.07591E-06
35.50482,6.24848E-06
35.52475,6.42971E-06
35.54468,6.62022E-06
35.56461,6.82065E-06
35.58454,7.03175E-06
35.60447,7.25432E-06
35.63027,7.56091E-06
35.65606,7.89018E-06
35.68185,8.24466E-06
35.70764,8.62709E-06
35.73344,9.04077E-06
35.75923,9.48899E-06
35.78502,9.97603E-06
35.81081,1.05067E-05
35.83661,1.10868E-05
35.8624,1.17224E-05
35.88819,1.24213E-05
35.91398,1.31927E-05
35.93977,1.40474E-05
35.96556,1.49982E-05
35.99135,1.60609E-05
36.01714,1.72545E-05
36.04294,1.86031E-05
36.06873,2.01349E-05
36.09452,2.18872E-05
36.12031,2.39071E-05
36.14611,2.62568E-05
36.1719,2.90154E-05
36.19769,3.22939E-05
36.21059,3.41748E-05
36.22348,3.62468E-05
36.23579,3.84333E-05
36.2481,4.08559E-05
36.26041,4.35553E-05
36.27272,4.65826E-05
36.28503,5.00025E-05
36.29734,5.38983E-05
36.30965,5.83774E-05
36.32196,6.35799E-05
36.33427,6.96884E-05
36.34658,7.69407E-05
36.35889,8.56457E-05
36.3712,9.62005E-05
36.38351,0.000109111
36.39582,0.000125013
36.40198,0.000134332
36.40813,0.000144688
36.41429,0.000156239
36.42044,0.000169081
36.42689,0.000184112
36.43334,0.000200918
36.43979,0.000219689
36.44623,0.000240589
36.45268,0.000263889
36.45913,0.000289771
36.46558,0.000318449
36.47202,0.000350087
36.47847,0.000384991
36.48492,0.000423312
36.49781,0.000510836
36.51071,0.000613951
36.5236,0.000733085
36.53298,0.000829819
36.54236,0.000934597
36.56112,0.001165119
36.59863,0.001668847
36.62443,0.001989452
36.63733,0.002121912
36.65022,0.002227069
36.66651,0.002312975
36.6828,0.00233997
36.69302,0.002325579
36.70324,0.002287452
36.72367,0.002145809
36.74619,0.001908051
36.76871,0.001617605
36.80409,0.001140649
36.82178,0.000923011
36.83947,0.000731371
36.84832,0.000646607
36.85717,0.000569501
36.86602,0.000499991
36.87486,0.00043792
36.88371,0.000382799
36.89255,0.000334311
36.9014,0.000291839
36.91024,0.000254938
36.91909,0.000222969
36.92793,0.000195456
36.93678,0.000171806
36.94562,0.000151577
36.95447,0.000134264
36.96331,0.000119492
36.97216,0.000106857
36.981,9.60603E-05
36.98864,8.79798E-05
36.99628,8.08906E-05
37.01156,6.91499E-05
37.02684,5.99408E-05
37.04212,5.26022E-05
37.0574,4.66544E-05
37.07268,4.17525E-05
37.08796,3.76486E-05
37.10323,3.41665E-05
37.11851,3.11718E-05
37.13379,2.85712E-05
37.16434,2.4283E-05
37.1949,2.09002E-05
37.22545,1.81767E-05
37.25119,1.62702E-05
37.27692,1.46439E-05
37.30265,1.32444E-05
37.32838,1.20312E-05
37.35412,1.09719E-05
37.37985,1.00423E-05
37.43131,8.49288E-06
37.48278,7.26112E-06
37.53424,6.2661E-06
37.5857,5.45142E-06
37.63716,4.77692E-06
37.7015,4.08631E-06
37.76583,3.5266E-06
37.83016,3.06734E-06
37.89449,2.68644E-06
37.95882,2.36757E-06
38.02315,2.09853E-06
38.08748,1.87005E-06
38.15181,1.67479E-06
38.22258,1.49099E-06
38.29334,1.33344E-06
38.36411,1.19759E-06
38.43487,1.08007E-06
38.5764,8.88971E-07
38.71792,7.42495E-07
38.85945,6.28592E-07
39.00097,5.38973E-07
39.1425,4.67748E-07
39.28402,4.10688E-07
39.40625,3.70391E-07
39.52848,3.36927E-07
39.77293,2.85743E-07
40.01739,2.49149E-07
40.26184,2.23361E-07
40.5063,2.0533E-07
40.75075,1.9296E-07
40.99521,1.84784E-07
41.23966,1.79757E-07
41.44552,1.77402E-07
41.65137,1.76471E-07
42.01162,1.77264E-07
42.37187,1.80248E-07
42.73212,1.8482E-07
42.91225,1.87476E-07
43.00231,1.88917E-07
43.04734,1.89662E-07
43.09237,1.90421E-07
43.11811,1.90861E-07
43.14384,1.91304E-07
43.18244,1.91978E-07
43.22103,1.92661E-07
43.25481,1.93266E-07
43.28858,1.93877E-07
43.30807,1.94233E-07
43.30947,1.94258E-07
43.31454,1.94351E-07
43.31961,1.94444E-07
43.32974,1.9463E-07
43.35407,1.95079E-07
43.3784,1.95531E-07
43.40724,1.96071E-07
43.44329,1.96751E-07
43.47933,1.97437E-07
43.51537,1.98129E-07
43.55141,1.98826E-07
43.59106,1.996E-07
43.63071,2.00379E-07
43.71001,2.01953E-07
43.8686,2.05175E-07
44.18579,2.11779E-07
44.50298,2.1861E-07
44.66157,2.2207E-07
44.74087,2.23814E-07
44.82016,2.2557E-07
44.849,2.26212E-07
44.87783,2.26855E-07
44.90667,2.27499E-07
44.92109,2.27822E-07
44.9355,2.28145E-07
44.94992,2.28468E-07
44.96434,2.28791E-07
44.97876,2.29114E-07
44.99317,2.29438E-07
45.00759,2.29762E-07
45.02201,2.30086E-07
45.05084,2.30735E-07
45.09049,2.31629E-07
45.11032,2.32076E-07
45.13014,2.32524E-07
45.14366,2.3283E-07
45.15718,2.33136E-07
45.17603,2.33563E-07
45.17743,2.33594E-07
45.18191,2.33696E-07
45.18638,2.33797E-07
45.19533,2.34E-07
45.21858,2.34527E-07
45.23436,2.34885E-07
45.25013,2.35244E-07
45.28168,2.35961E-07
45.29496,2.36263E-07
45.32153,2.36868E-07
45.33482,2.37171E-07
45.3481,2.37473E-07
45.36139,2.37777E-07
45.37467,2.3808E-07
45.38795,2.38383E-07
45.40123,2.38686E-07
45.41452,2.3899E-07
45.4278,2.39294E-07
45.45437,2.39902E-07
45.48094,2.4051E-07
45.5075,2.41119E-07
45.54404,2.41958E-07
45.58057,2.42799E-07
45.65363,2.44483E-07
45.79975,2.47861E-07
46.09199,2.54645E-07
46.38424,2.61482E-07
46.53036,2.64915E-07
46.60342,2.66637E-07
46.63995,2.67499E-07
46.67648,2.68362E-07
46.70305,2.68991E-07
46.72962,2.69619E-07
46.75619,2.70248E-07
46.78275,2.70878E-07
46.82925,2.7198E-07
46.8525,2.72532E-07
46.87574,2.73084E-07
46.89746,2.736E-07
46.90027,2.73667E-07
46.90989,2.73896E-07
46.9195,2.74124E-07
46.94743,2.74789E-07
46.97535,2.75454E-07
46.99662,2.75961E-07
47.03917,2.76975E-07
47.08172,2.77991E-07
47.11629,2.78817E-07
47.15086,2.79644E-07
47.18543,2.80472E-07
47.22,2.81301E-07
47.35828,2.84624E-07
47.63484,2.91311E-07
48.18796,3.04844E-07
48.74108,3.18662E-07
49.01764,3.25647E-07
49.15592,3.29188E-07
49.22506,3.30965E-07
49.29419,3.32748E-07
49.33674,3.33848E-07
49.35802,3.344E-07
49.37929,3.34952E-07
49.40057,3.35505E-07
49.42184,3.36058E-07
49.44311,3.36613E-07
49.46438,3.37168E-07
49.48034,3.37584E-07
49.4963,3.38002E-07
